"INDICATOR_CODE","INDICATOR_NAME","SOURCE_NOTE","SOURCE_ORGANIZATION",
"DT.NTR.MIDA.CD","PGP, AIF (TRN, US$ a precios actuales)","La deuda pública y con garantía pública pendiente de pago de la Asociación Internacional de Fomento (AIF) goza de condiciones concesionarias. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.MLAT.CD","PGP, multilateral (TRN, US$ a precios actuales)","Los préstamos multilaterales públicos y con garantía pública incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.MLTC.CD","PGP, multilateral en condiciones concesionarias (TRN, US$ a precios actuales)","Los préstamos multilaterales públicos y con garantía pública incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.OFFT.CD","PGP, acreedores oficiales (TRN, US$ a precios actuales)","La deuda pública y con garantía pública de acreedores oficiales incluye los préstamos de organizaciones internacionales (préstamos multilaterales) y los préstamos de los Gobiernos (préstamos bilaterales). Los préstamos de organizaciones internacionales incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Los préstamos de los Gobiernos incluyen préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.PBND.CD","PGP, bonos (TRN, US$ a precios actuales)","Deuda pública y con garantía pública procedente de bonos emitidos públicamente o colocados en forma privada. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.PCBK.CD","PGP, bancos comerciales (TRN, US$ a precios actuales)","Préstamos comerciales públicos y con garantía pública de bancos privados y otras instituciones financieras privadas. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.PNGB.CD","PNG, bonos (TRN, US$ a precios actuales)","Deuda a largo plazo no garantizada de bonos que se colocan en forma privada. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.PNGC.CD","PNG, bancos comerciales y otros acreedores (TRN, US$ a precios actuales)","Préstamos comerciales a largo plazo no garantizados de bancos privados y otras instituciones financieras privadas. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.PROP.CD","PGP, otros acreedores privados (TRN, US$ a precios actuales)","Otros créditos privados públicos o con garantía pública de fabricantes, exportadores y otros proveedores de bienes, y créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.NTR.PRVT.CD","PGP, acreedores privados (TRN, US$ a precios actuales)","La deuda pública y con garantía pública de acreedores privados incluye bonos emitidos públicamente o colocados en forma privada; préstamos comerciales de bancos privados y otras instituciones financieras privadas, y otros créditos privados de fabricantes, exportadores y otros proveedores de bienes, y los créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Las transferencias netas son los flujos netos menos los pagos de intereses durante el año; las transferencias negativas muestran las transferencias netas realizadas por el prestatario al acreedor durante el año. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.ODA.ALLD.CD","Ayuda oficial neta para el desarrollo y oficial neta recibidas (US$ a precios actuales) ","La asistencia oficial neta para el desarrollo (AOD) comprende los desembolsos de préstamos en condiciones concesionarias (netos de reembolsos del principal) y las donaciones otorgadas por organismos oficiales de los miembros del Comité de Asistencia para el Desarrollo (CAD), por instituciones multilaterales y por países que no integran el CAD a fin de promover el desarrollo y el bienestar económico en los países y territorios que figuran en la lista del CAD de destinatarios de AOD. Incluye los préstamos que tienen un elemento de donación de al menos el 25% (calculado a una tasa de descuento del 10%). La ayuda oficial neta se refiere a los flujos de ayuda (netos de reembolsos) de donantes oficiales a países y territorios incluidos en la segunda parte de la lista de destinatarios del CAD: países más avanzados de Europa central y oriental, los países de la ex Unión Soviética y ciertos países y territorios en desarrollo avanzados. La ayuda oficial se brinda conforme a los términos y condiciones similares a los de la AOD. La Parte II de la lista del Comité de Asistencia para el Desarrollo (CAD) fue derogada en 2005. La colección de datos sobre ayuda oficial y otros flujos de recursos a países de la Parte II finalizó con los datos de 2004.  Datos en US$ a precios actuales.","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline.",
"DT.ODA.ODAT.CD","Ayuda oficial neta para el desarrollo recibida (US$ a precios actuales)","La asistencia oficial neta para el desarrollo (AOD) comprende los desembolsos de préstamos en condiciones concesionarias (netos de reembolsos del principal) y las donaciones otorgadas por organismos oficiales de los miembros del Comité de Asistencia para el Desarrollo (CAD), por instituciones multilaterales y por países que no integran el CAD a fin de promover el desarrollo y el bienestar económico en los países y territorios que figuran en la lista del CAD de destinatarios de AOD. Incluye los préstamos que tienen un elemento de donación de al menos el 25% (calculado a una tasa de descuento del 10%). Datos en US$ a precios actuales.","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline.",
"DT.ODA.ODAT.GN.ZS","Ayuda Oficial al Desarrollo (ODA) neta recibida (% del INB)","La asistencia oficial neta para el desarrollo (AOD) comprende los desembolsos de préstamos en condiciones concesionarias (netos de reembolsos del principal) y las donaciones otorgadas por organismos oficiales de los miembros del Comité de Asistencia para el Desarrollo (CAD), por instituciones multilaterales y por países que no integran el CAD a fin de promover el desarrollo y el bienestar económico en los países y territorios que figuran en la lista del CAD de destinatarios de AOD. Incluye los préstamos que tienen un elemento de donación de al menos el 25% (calculado a una tasa de descuento del 10%).","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline. Se usan las estimaciones de INB del Banco Mundial para el denominador.",
"DT.ODA.ODAT.PC.ZS","ODA neta recibida per cápita (US$ a precios actuales)","La asistencia oficial neta para el desarrollo (AOD) per cápita comprende los desembolsos de préstamos en condiciones concesionarias (netos de reembolsos del principal) y las donaciones otorgadas por organismos oficiales de los miembros del Comité de Asistencia para el Desarrollo (CAD), por instituciones multilaterales y por países que no integran el CAD a fin de promover el desarrollo y el bienestar económico en los países y territorios que figuran en la lista del CAD de destinatarios de AOD. Incluye los préstamos que tienen un elemento de donación de al menos el 25% (calculado a una tasa de descuento del 10%).","Comité de Asistencia para el Desarrollo de la Organización de Cooperación y Desarrollo Económicos, Distribución geográfica de flujos financieros hacia países en desarrollo, Informe sobre cooperación para el desarrollo y Base de datos sobre estadísticas de desarrollo internacional. Los datos están disponibles en línea: www.oecd.org/dac/stats/idsonline. Se usan las estimaciones de población del Banco Mundial para el denominador.",
"DT.TDS.BLAT.CD","PGP, bilateral (TSD, US$ a precios actuales)","La deuda bilateral incluye préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.BLTC.CD","PGP, bilateral en condiciones concesionarias (TSD, US$ a precios actuales)","La deuda bilateral incluye préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DECT.CD","Servicio de la deuda externa, total (TSD, US$ a precios corrientes)","El total del servicio de la deuda es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios sobre la deuda a largo plazo, los intereses pagados sobre la deuda a corto plazo y los reembolsos (recompras y cargos) al FMI. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DECT.EX.ZS","Total del servicio de la deuda (% de exportaciones de bienes, servicios e ingreso)","El total del servicio de la deuda es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios sobre la deuda a largo plazo, los intereses pagados sobre la deuda a corto plazo y los reembolsos (recompras y cargos) al FMI.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DECT.GN.ZS","Total del servicio de la deuda (% del PIB)","El total del servicio de la deuda es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios sobre la deuda a largo plazo, los intereses pagados sobre la deuda a corto plazo y los reembolsos (recompras y cargos) al FMI.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DIMF.CD","Recompras y cargos del FMI (TSD, US$ a precios actuales)","Las recompras del FMI son los reembolsos totales de los giros pendientes de reembolso de la Cuenta de Recursos Generales durante el año especificado, excluidos los reembolsos adeudados en el tramo de reserva. Los cargos del FMI abarcan los pagos de intereses respecto de todos los usos de recursos del FMI, excluidos aquellos resultantes de los giros en el tramo de reserva. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DLXF.CD","Servicio de la deuda externa, largo plazo (total del servicio de la deuda [TSD], US$ a precios actuales)","Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DPNG.CD","Servicio de la deuda externa, privada no garantizada (PNG) (TSD, US$ a precios actuales)","El servicio de la deuda privada no garantizada es una obligación externa de un deudor privado cuyo reembolso no está garantizado por una entidad pública. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. La deuda externa a largo plazo se define como deuda con un vencimiento original o extendido de más de un año, que los residentes de un país adeudan a los no residentes y que se reembolsa en divisas, bienes o servicios. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DPPF.XP.ZS","Servicio de la deuda (PPG y FMI únicamente, % de exportaciones de bienes, servicios e ingresos primario)","El total del servicio de la deuda es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios. Esta serie difiere de la serie estándar de deuda sobre exportaciones. Abarca solo la deuda a largo plazo pública y con garantía pública y los reembolsos (recompras y gastos) al FMI. Las exportaciones de bienes y servicios incluyen los ingresos pero no las remesas de trabajadores. Los datos para los países pobres muy endeudados (PPME) son de estado marco de la iniciativa de Informe sobre la aplicación.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DPPG.CD","Servicio de la deuda externa, pública y con garantía pública (PGP) (TSD, US$ a precios corrientes)","El servicio de la deuda pública y con garantía pública es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios sobre las obligaciones a pagar a largo plazo de los deudores públicos y las obligaciones privadas a largo plazo, garantizada por una entidad pública. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DPPG.GN.ZS","Servicio de la deuda pública y con garantía pública (% del INB)","El servicio de la deuda pública y con garantía pública es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios sobre las obligaciones a pagar a largo plazo de los deudores públicos y las obligaciones privadas a largo plazo, garantizada por una entidad pública.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.DPPG.XP.ZS","Servicio de la deuda pública y con garantía pública (% de exportaciones de bienes, servicios e ingresos primarios)","El servicio de la deuda pública y con garantía pública es la suma de los reembolsos del principal y los intereses efectivamente pagados en divisas, bienes o servicios sobre las obligaciones a pagar a largo plazo de los deudores públicos y las obligaciones privadas a largo plazo, garantizada por una entidad pública. Las exportaciones se refieren a exportaciones de bienes, servicios e ingresos. Aquí no se incluyen las remesas de trabajadores, aunque sí se incluyen otros recibos de ingreso en otras publicaciones del Banco Mundial como Flujos Mundiales de Financiamiento para el Desarrollo ","Banco Mundial.",
"DT.TDS.MIBR.CD","PGP, BIRF (TSD, US$ a precios actuales)","La deuda pública y con garantía pública pendiente de pago del Banco Internacional de Reconstrucción y Fomento (BIRF) no goza de condiciones concesionarias. La deuda en condiciones no concesionarias no incluye los préstamos con un elemento de donación original del 25% o más. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.MIDA.CD","PGP, AIF (TSD, US$ a precios actuales)","La deuda pública y con garantía pública pendiente de pago de la Asociación Internacional de Fomento (AIF) goza de condiciones concesionarias. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.MLAT.CD","PGP, multilateral (TSD, US$)","Los préstamos multilaterales públicos y con garantía pública incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.MLAT.PG.ZS","Servicio de la deuda multilateral (% del servicio de la deuda pública y con garantía pública) ","Servicio de la deuda multilateral es el reembolso de capital e intereses al Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales. Servicio de la deuda pública y con garantía pública es la suma de los reembolsos de capital e intereses efectivamente pagados en divisas, bienes o servicios sobre las obligaciones a largo plazo de los deudores públicos y las obligaciones privadas a largo plazo garantizadas por una entidad pública.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.MLTC.CD","PGP, multilateral en condiciones concesionarias (TSD, US$ a precios actuales)","Los préstamos multilaterales públicos y con garantía pública incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. La deuda en condiciones concesionarias se define como préstamos con un elemento de donación original del 25% o más. El elemento de donación de un préstamo es el equivalente de donación expresado como porcentaje del monto comprometido. Se utiliza para medir el costo total del endeudamiento. El equivalente de donación de un préstamo es su valor (actualizado) de compromiso menos el valor actualizado descontado de su servicio de la deuda contractual; por lo general, los pagos futuros del servicio de la deuda se descuentan al 10%. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.OFFT.CD","PGP, acreedores oficiales (TSD, US$ a precios actuales)","La deuda pública y con garantía pública de acreedores oficiales incluye los préstamos de organizaciones internacionales (préstamos multilaterales) y los préstamos de los Gobiernos (préstamos bilaterales). Los préstamos de organizaciones internacionales incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Los préstamos de los Gobiernos incluyen préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.PBND.CD","PGP, bonos (TSD, US$ a precios actuales)","Deuda pública y con garantía pública procedente de bonos emitidos públicamente o colocados en forma privada. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.PCBK.CD","PGP, bancos comerciales (TSD, US$ a precios actuales)","Préstamos comerciales públicos y con garantía pública de bancos privados y otras instituciones financieras privadas. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.PNGB.CD","PNG, bonos (TSD, US$ a precios actuales)","Deuda a largo plazo no garantizada de bonos que se colocan en forma privada. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.PNGC.CD","PNG, bancos comerciales y otros acreedores (TSD, US$ a precios actuales)","Préstamos comerciales a largo plazo no garantizados de bancos privados y otras instituciones financieras privadas. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.PROP.CD","PGP, otros acreedores privados (TSD, US$ a precios actuales)","Otros créditos privados públicos o con garantía pública de fabricantes, exportadores y otros proveedores de bienes, y créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TDS.PRVT.CD","PGP, acreedores privados (TSD, US$ a precios actuales)","La deuda pública y con garantía pública de acreedores privados incluye bonos emitidos públicamente o colocados en forma privada; préstamos comerciales de bancos privados y otras instituciones financieras privadas, y otros créditos privados de fabricantes, exportadores y otros proveedores de bienes, y los créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Los pagos del servicio de la deuda son la suma de los reembolsos del principal y los pagos de intereses efectivamente realizados en el año especificado. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.TXR.DPPG.CD","Monto total de deuda reprogramada (US$ a precios actuales)","El monto total de la deuda reprogramada incluye el saldo de deuda, el principal, los intereses, los cargos y las penalidades reprogramadas. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.UND.DPPG.CD","Deuda externa no desembolsada, total (NDE, US$ a precios actuales)","La deuda no desembolsada es el total de deuda pública y con garantía pública no girada al final del año; no se dispone de datos sobre la deuda privada no garantizada.  Las deudas a largo plazo pública y con garantía pública se suman. La deuda pública es una obligación externa de un deudor público, incluido el Gobierno nacional, una subdivisión política (o un organismo de su dependencia) y los órganos públicos autónomos. La deuda con garantía pública es una obligación externa de un deudor privado, cuyo reembolso está garantizado por una entidad pública. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.UND.OFFT.CD","Deuda externa no desembolsada, acreedores oficiales (no desembolsada [NDE], US$ a precios actuales)","La deuda no desembolsada es el total de deuda pública y con garantía pública no girada al final del año; no se dispone de datos sobre la deuda privada no garantizada.  La deuda de acreedores oficiales incluye los préstamos de organizaciones internacionales (préstamos multilaterales) y los préstamos de los Gobiernos (préstamos bilaterales). Los préstamos de organizaciones internacionales incluyen los préstamos y créditos del Banco Mundial, los bancos regionales de desarrollo y otros organismos multilaterales e intergubernamentales. Se excluyen los préstamos provenientes de fondos administrados por un organismo internacional en nombre de un único Gobierno donante; éstos se clasifican como préstamos de Gobiernos. Los préstamos de los Gobiernos incluyen préstamos de Gobiernos y sus organismos (incluidos los bancos centrales), préstamos de órganos autónomos y préstamos directos de organismos oficiales de crédito para la exportación. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"DT.UND.PRVT.CD","Deuda externa no desembolsada, acreedores privados (NDE, US$ a precios actuales)","La deuda no desembolsada es el total de deuda pública y con garantía pública no girada al final del año; no se dispone de datos sobre la deuda privada no garantizada.  La deuda de acreedores privados incluye bonos emitidos públicamente o colocados en forma privada; préstamos comerciales de bancos privados y otras instituciones financieras privadas, y otros créditos privados de fabricantes, exportadores y otros proveedores de bienes, y los créditos bancarios cubiertos por una garantía de un organismo de crédito para la exportación. Datos en US$ a precios actuales.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"FI.RES.TOTL.CD","Total de reservas (incluye oro, US$ a precios actuales)","El total de reservas comprenden las tenencias de oro monetario, derechos especiales de giro, reservas de los miembros del FMI que mantiene el FMI y tenencias de divisas bajo el control de autoridades monetarias. El componente de oro de estas reservas se valora a los precios de fin de año (31 de diciembre) de Londres. Datos en US$ a precios actuales.","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos",
"FI.RES.TOTL.DT.ZS","Total de reservas (% del total de la deuda externa)","Relación entre reservas internacionales y volumen total de la deuda externa.","Banco Mundial, Flujos Mundiales de Financiamiento para el Desarrollo .",
"FI.RES.TOTL.MO","Total de reservas en meses de importaciones","El total de reservas comprenden las tenencias de oro monetario, derechos especiales de giro, reservas de los miembros del FMI que mantiene el FMI y tenencias de divisas bajo el control de autoridades monetarias. El componente de oro de estas reservas se valora a los precios de fin de año (31 de diciembre) de Londres. Este elemento muestra las reservas expresadas en número de meses de importaciones de bienes y servicios que podrían cubrir [reservas/(importaciones/12)].","Fondo Monetario Internacional, Estadísticas financieras internacionales y archivos de datos",
"NY.GNP.MKTP.CD","Ingreso nacional bruto (ING) (US$)","El INB (anteriormente, PNB) es la suma del valor agregado por todos los productores residentes más todos los impuestos a los productos (menos los subsidios) no incluidos en la valuación del producto más las entradas netas de ingreso primario (remuneración de empleados e ingreso por propiedad) del exterior. Datos en US$ a precios actuales.","Datos sobre las cuentas nacionales del Banco Mundial y archivos de datos sobre cuentas nacionales de la OCDE.",
